10 32
4 167
          0          1          2          3          4          5          6          7          8          9         10         11         12         13         14         15         16         17         18         19         20         21         22         23         24         25         26         27         28         29         30         31
0.40716743 0.74444020 0.20950527 0.67533332 0.69043398 0.16784051 0.07781488 0.67154258 0.37584916 0.89578825 0.47689873 0.72203296 0.92862976 0.09545159 0.82193768 0.35487697 0.84267139 0.61602080 0.19155946 0.81765014 0.72709930 0.99319935 0.69015557 0.27009130 0.09791678 0.78416502 0.42871639 0.70313776 0.11339206 0.98873723 0.24571480 0.52037305 
0.90716743 0.18888457 0.40950528 0.81819046 0.78134310 0.24476360 0.13663842 0.72417420 0.41932741 0.93027103 0.50915670 0.74906003 0.95302004 0.11870740 0.84321427 0.37374490 0.85962057 0.63241422 0.20648484 0.83173466 0.74079794 0.00601778 0.70220375 0.28132725 0.10822606 0.79406601 0.43842512 0.71248358 0.12256636 0.99758679 0.25358880 0.52800661 
0.09466743 0.52221799 0.60950530 0.96104765 0.87225223 0.32168666 0.19546194 0.77680576 0.46280569 0.96475381 0.54141480 0.77608705 0.97741026 0.14196323 0.86449087 0.39261281 0.87656969 0.64880764 0.22141020 0.84581918 0.75449657 0.01867601 0.71425194 0.29256320 0.11853534 0.80396700 0.44813389 0.72182935 0.13174067 0.00651467 0.26146281 0.53564024 
0.59466743 0.85555130 0.80950528 0.12431289 0.96316129 0.39860973 0.25428548 0.82943738 0.50628394 0.99923652 0.57367283 0.80311406 0.00239546 0.16521904 0.88576746 0.41148072 0.89351887 0.66520107 0.23633558 0.85990369 0.76819521 0.03133424 0.72630018 0.30379918 0.12884460 0.81386799 0.45784262 0.73117518 0.14091498 0.01536423 0.26933682 0.54327381 
0.34466743 0.29999566 0.04950529 0.26717001 0.06233486 0.47553283 0.31310904 0.88206893 0.54976219 0.00046658 0.60593092 0.83014107 0.02678571 0.18847485 0.90704405 0.43034866 0.91046798 0.68159455 0.25126094 0.87398815 0.78189385 0.04399247 0.73834836 0.31503513 0.13915388 0.82376897 0.46755135 0.74052095 0.15008929 0.02421379 0.27721083 0.55090737 
0.84466743 0.63332909 0.24950528 0.41002715 0.15324394 0.55245596 0.37193257 0.93470049 0.59324044 0.03494934 0.63818902 0.85716814 0.05117595 0.21173066 0.92832065 0.44921660 0.92741716 0.69798797 0.26618633 0.88807267 0.79559249 0.05665069 0.75039655 0.32627109 0.14946316 0.83366996 0.47726008 0.74986672 0.15926361 0.03306334 0.28508484 0.55854100 
0.21966743 0.96666247 0.44950527 0.55288434 0.24415304 0.62937903 0.43075609 0.98733211 0.63671875 0.06943209 0.67044705 0.88419515 0.07556619 0.23498647 0.94959724 0.46808451 0.94436634 0.71438140 0.28111169 0.90215719 0.80929112 0.06930892 0.76244473 0.33750704 0.15977244 0.84357095 0.48696882 0.75921255 0.16843791 0.04191290 0.29295889 0.56617457 
0.71966743 0.01604506 0.64950532 0.69574147 0.33506215 0.70630211 0.48957962 0.04273375 0.68019700 0.10391484 0.70270509 0.91122216 0.09995643 0.25824228 0.97087383 0.48695242 0.96131545 0.73077488 0.29603708 0.91624171 0.82298970 0.08196715 0.77449292 0.34874299 0.17008172 0.85347193 0.49667758 0.76855832 0.17761223 0.05076246 0.30083290 0.57380813 
0.46966743 0.34937835 0.84950531 0.83859861 0.42597124 0.78322518 0.54840308 0.09536533 0.72367525 0.13839762 0.73496318 0.93824923 0.12434667 0.28149810 0.99215043 0.50582033 0.97826463 0.74716830 0.31096244 0.93032622 0.83668834 0.09462538 0.78654110 0.35997894 0.18039100 0.86337292 0.50638634 0.77790415 0.18678653 0.05961202 0.30870691 0.58144176 
0.96966743 0.68271178 0.08950529 0.98145580 0.51688027 0.86014825 0.60722661 0.14799690 0.76715350 0.17288038 0.76722127 0.96527624 0.14873692 0.30475390 0.01387980 0.52468830 0.99521375 0.76356173 0.32588783 0.94441068 0.85038698 0.10728361 0.79858929 0.37121490 0.19070028 0.87327391 0.51609504 0.78724992 0.19596085 0.06846157 0.31658092 0.58907533 
130 72
          0          1          2          3          4          5          6          7          8          9         10         11         12         13         14         15         16         17         18         19         20         21         22         23         24         25         26         27         28         29         30         31
0.00940895 0.58937114 0.20424704 0.24440742 0.92165953 0.35943586 0.38712633 0.13187519 0.61701131 0.73801494 0.09383219 0.17645870 0.13017944 0.93682432 0.12593609 0.12610435 0.45378068 0.19012611 0.76500434 0.43858948 0.80218601 0.95460194 0.58304226 0.79869610 0.87037522 0.75917232 0.66427571 0.66462320 0.49593943 0.23104629 0.01315379 0.85817522 
0.50940895 0.92270452 0.40424702 0.38726452 0.02083304 0.43635893 0.44594985 0.18450676 0.66048956 0.77249771 0.12609024 0.20348573 0.15456969 0.96008015 0.14721268 0.14497228 0.47072983 0.20651954 0.77992976 0.45267400 0.81588465 0.96726018 0.59509045 0.80993205 0.88068449 0.76907331 0.67398447 0.67396897 0.50511378 0.23989584 0.02102781 0.86580884 
0.25940895 0.07085266 0.60424709 0.53012174 0.11174214 0.51328200 0.50477332 0.23713835 0.70396781 0.80698049 0.15834831 0.23051275 0.17895992 0.98333597 0.16848928 0.16384020 0.48767897 0.22291298 0.79485512 0.46675852 0.82958323 0.97991842 0.60713863 0.82116801 0.89099377 0.77897429 0.68369323 0.68331480 0.51428813 0.24874540 0.02890182 0.87344241 
0.75940895 0.40418598 0.80424708 0.67297888 0.20265123 0.59020507 0.56359690 0.28976992 0.74744606 0.84146321 0.19060637 0.25753975 0.20335017 0.00713262 0.18976587 0.18270813 0.50462806 0.23930643 0.80978048 0.48084301 0.84328187 0.99257666 0.61918682 0.83240396 0.90130305 0.78887528 0.69340193 0.69266057 0.52346241 0.25759497 0.03677584 0.88107598 
0.13440895 0.73751926 0.04424704 0.81583601 0.29356036 0.66712815 0.62242043 0.34240147 0.79092431 0.87594599 0.22286443 0.28456679 0.22774042 0.03038843 0.21104246 0.20157605 0.52157724 0.25569987 0.82470584 0.49492753 0.85698050 0.00539511 0.63123500 0.84363997 0.91161233 0.79877627 0.70311069 0.70200634 0.53263676 0.26644453 0.04464985 0.88870960 
0.63440895 0.18196376 0.24424705 0.95869321 0.38446945 0.74405122 0.68124396 0.39503306 0.83440262 0.91042876 0.25512251 0.31159380 0.25213063 0.05364424 0.23231906 0.22044398 0.53852636 0.27209330 0.83963120 0.50901198 0.87067914 0.01805334 0.64328325 0.85487592 0.92192161 0.80867726 0.71281940 0.71135217 0.54181105 0.27529410 0.05252387 0.89634317 
0.38440895 0.51529711 0.44424701 0.12195843 0.47537854 0.82097429 0.74006748 0.44766465 0.87788087 0.94491154 0.28738058 0.33862084 0.27652088 0.07690006 0.25359568 0.23931190 0.55547553 0.28848675 0.85455662 0.52309650 0.88437778 0.03071157 0.65533143 0.86611187 0.93223089 0.81857824 0.72252816 0.72069794 0.55098534 0.28414366 0.06039789 0.90397674 
0.88440895 0.84863037 0.64424711 0.26481557 0.56628758 0.89789736 0.79889101 0.50029624 0.92135912 0.97939426 0.31963864 0.36564785 0.30091113 0.10015588 0.27487230 0.25817984 0.57242471 0.30488017 0.86948198 0.53718102 0.89807642 0.04336980 0.66737962 0.87734783 0.94254017 0.82847923 0.73223692 0.73004377 0.56015968 0.29299322 0.06827190 0.91161036 
0.07190895 0.29307488 0.84424710 0.40767270 0.65719664 0.97482049 0.85771453 0.55292785 0.96483737 0.01506615 0.35189670 0.39267489 0.32530138 0.12341169 0.29614890 0.27704778 0.58937383 0.32127362 0.88440734 0.55126554 0.91177505 0.05602802 0.67942780 0.88858378 0.95284945 0.83838022 0.74194562 0.73938954 0.56933397 0.30184278 0.07614591 0.91924393 
0.57190895 0.62640816 0.08424705 0.55052990 0.74810576 0.05766067 0.91653806 0.60555941 0.01020595 0.04954891 0.38415477 0.41970190 0.34969160 0.14666751 0.31742549 0.29591572 0.60632300 0.33766705 0.89933270 0.56535000 0.92547369 0.06868625 0.69147599 0.89981973 0.96315873 0.84828120 0.75165439 0.74873531 0.57850832 0.31069234 0.08401993 0.92687756 
0.32190895 0.95974153 0.28424701 0.69338703 0.83901489 0.13458374 0.97536159 0.65819097 0.05368421 0.08403166 0.41641283 0.44672894 0.37408185 0.16992332 0.33870208 0.31478363 0.62327212 0.35406050 0.91425806 0.57943451 0.93917233 0.08134449 0.70352417 0.91105568 0.97346801 0.85818219 0.76136309 0.75808114 0.58768260 0.31954190 0.09189395 0.93451113 
0.82190895 0.10788970 0.48424703 0.83624417 0.92992395 0.21150681 0.03764534 0.71082258 0.09716248 0.11851442 0.44867089 0.47375599 0.39847210 0.19317913 0.35997868 0.33365154 0.64022130 0.37045395 0.92918348 0.59351903 0.95287091 0.09400271 0.71557236 0.92229164 0.98377728 0.86808318 0.77107185 0.76742691 0.59685689 0.32839143 0.09976796 0.94214469 
0.19690895 0.44122303 0.68424708 0.97910136 0.02909750 0.28842995 0.09646888 0.76345414 0.14064072 0.15299717 0.48092896 0.50078309 0.42286235 0.21643494 0.38125527 0.35251948 0.65717047 0.38684738 0.94410884 0.60760355 0.96656954 0.10666094 0.72762060 0.93352759 0.99408650 0.87798417 0.78078061 0.77677274 0.60603124 0.33724099 0.10764197 0.94977832 
0.69690895 0.77455634 0.88424706 0.14236660 0.12000660 0.36535302 0.15529241 0.81608576 0.18411899 0.18747993 0.51318705 0.52781010 0.44725260 0.23969075 0.40253186 0.37138742 0.67411959 0.40324083 0.95903420 0.62168807 0.98026818 0.11931917 0.73966879 0.94476354 0.00450216 0.88788515 0.79048932 0.78611851 0.61520553 0.34609056 0.11551599 0.95741189 
0.44690895 0.21900079 0.12424704 0.28522372 0.21091568 0.44227609 0.21411593 0.86871731 0.22759725 0.22196268 0.54544508 0.55483717 0.47164282 0.26294655 0.42380846 0.39025533 0.69106877 0.41963428 0.97395957 0.63577259 0.99396682 0.13197739 0.75171697 0.95599949 0.01481144 0.89778614 0.80019808 0.79546434 0.62437987 0.35494012 0.12339001 0.96504545 
0.94690895 0.55233413 0.32424703 0.42808086 0.30182481 0.51919913 0.27293947 0.92134887 0.27107552 0.25644547 0.57770312 0.58186418 0.49603307 0.28620237 0.44508505 0.40912324 0.70801789 0.43602771 0.98888493 0.64985704 0.00785313 0.14463562 0.76376516 0.96723545 0.02512071 0.90768713 0.80990678 0.80481011 0.63355416 0.36378968 0.13126402 0.97267908 
159 24
          0          1          2          3          4          5          6          7          8          9         10         11         12         13         14         15         16         17         18         19         20         21         22         23         24         25         26         27         28         29         30         31
0.01337242 0.09616120 0.47553328 0.12711905 0.14858760 0.58772743 0.83021319 0.26696512 0.77401471 0.49073565 0.54074782 0.28271210 0.49429232 0.51710063 0.51829618 0.64105290 0.25422764 0.94162512 0.10032157 0.67290753 0.52618527 0.83861929 0.41104814 0.64506668 0.27095795 0.00915461 0.71244872 0.91181117 0.07594579 0.83086175 0.55311531 0.64676744 
0.51337242 0.42949450 0.67553341 0.26997620 0.23949669 0.66465050 0.88903672 0.31959668 0.81749296 0.52521843 0.57300586 0.30973911 0.51868260 0.54035646 0.53957278 0.65992081 0.27117682 0.95801854 0.11524694 0.68699205 0.53988391 0.85127747 0.42309636 0.65630263 0.28126723 0.01905560 0.72215748 0.92115700 0.08512010 0.83971131 0.56098932 0.65440100 
0.26337242 0.76282787 0.87553340 0.41283333 0.33040580 0.74157357 0.94786024 0.37222826 0.86097127 0.55970120 0.60526395 0.33676615 0.54307282 0.56361228 0.56084937 0.67878878 0.28812596 0.97441196 0.13017230 0.70107657 0.55358255 0.86393571 0.43514454 0.66753858 0.29157650 0.02895659 0.73186624 0.93050277 0.09429441 0.84856087 0.56886333 0.66203457 
0.76337242 0.20727232 0.11553332 0.55569047 0.42131490 0.81849664 0.01014398 0.42485985 0.90444952 0.59418398 0.63752204 0.36379316 0.56746310 0.58686805 0.58212596 0.69765669 0.30507511 0.99080545 0.14509767 0.71516109 0.56728119 0.87659395 0.44719273 0.67877454 0.30188578 0.03885758 0.74157494 0.93984860 0.10346872 0.85741043 0.57673740 0.66966820 
0.13837242 0.54060566 0.31553328 0.69854760 0.51222402 0.89541972 0.06896751 0.47749144 0.94792777 0.62866670 0.66978008 0.39082021 0.59185332 0.61012387 0.60340255 0.71652460 0.32202426 0.00746766 0.16002305 0.72924554 0.58097982 0.88925219 0.45924094 0.69001049 0.31219506 0.04875857 0.75128371 0.94919437 0.11264303 0.86625999 0.58461142 0.67730176 
0.63837242 0.87393898 0.51553339 0.84140474 0.60313308 0.97234285 0.12779103 0.53012294 0.99140602 0.66314948 0.70203811 0.41784722 0.61624354 0.63337970 0.62467915 0.73539257 0.33897343 0.02386110 0.17494842 0.74333006 0.59467846 0.90191042 0.47128913 0.70124644 0.32250434 0.05865956 0.76099241 0.95854014 0.12181734 0.87510955 0.59248543 0.68493533 
0.38837242 0.31838340 0.71553338 0.98426193 0.69404215 0.05518305 0.18661457 0.58275449 0.03677461 0.69763225 0.73429620 0.44487426 0.64063382 0.65663552 0.64595574 0.75426048 0.35592258 0.04025454 0.18987380 0.75741458 0.60837704 0.91456866 0.48333731 0.71248239 0.33281362 0.06856055 0.77070117 0.96788597 0.13099167 0.88395911 0.60035944 0.69256896 
0.88837242 0.65171677 0.91553336 0.00758552 0.78495127 0.13210614 0.24543810 0.63538605 0.08025287 0.73211497 0.76655430 0.47190130 0.66502404 0.67989135 0.66723233 0.77312839 0.37287173 0.05664798 0.20479918 0.77149910 0.62207568 0.92722684 0.49538550 0.72371835 0.34312290 0.07846154 0.78040993 0.97723174 0.14016597 0.89280868 0.60823345 0.70020252 
0.07587242 0.98505014 0.15553331 0.15044266 0.87586039 0.20902921 0.30426165 0.68801767 0.12373114 0.76659775 0.79881233 0.49892831 0.68941426 0.70314711 0.68850893 0.79199630 0.38982087 0.07304142 0.21972454 0.78558362 0.63577431 0.93988508 0.50743365 0.73495430 0.35343218 0.08836253 0.79011863 0.98657757 0.14934029 0.90165824 0.61610746 0.70783609 
0.57587242 0.03443280 0.35553330 0.29329982 0.96676946 0.28595230 0.36308518 0.74064922 0.16720937 0.80108052 0.83107036 0.52595538 0.71380454 0.72640294 0.70978552 0.81086421 0.40677002 0.08943486 0.23464991 0.79966813 0.64947295 0.95254332 0.51948184 0.74619025 0.36374146 0.09826352 0.79982740 0.99592334 0.15851460 0.91050780 0.62398148 0.71546972 
0.32587242 0.36776611 0.55553341 0.43615699 0.06594298 0.36287537 0.42190871 0.79328084 0.21068764 0.83556324 0.86332846 0.55298245 0.73819476 0.74965876 0.73106211 0.82973218 0.42371917 0.10582831 0.24957529 0.81375259 0.66317159 0.96520156 0.53153008 0.75742620 0.37405074 0.10816451 0.80953610 0.00535655 0.16768891 0.91935736 0.63185549 0.72310328 
0.82587242 0.70109946 0.75553340 0.57901406 0.15685207 0.43979844 0.48073223 0.84591240 0.25416592 0.87004602 0.89558655 0.58000946 0.76258504 0.77291459 0.75233871 0.84860009 0.44066834 0.12222175 0.26450068 0.82783711 0.67687023 0.97785980 0.54357827 0.76866215 0.38436002 0.11806550 0.81924486 0.01470234 0.17686322 0.92820692 0.63972950 0.73073685 
0.20087242 0.14554392 0.95553339 0.72187120 0.24776116 0.51672149 0.53955573 0.89854395 0.29764417 0.90452880 0.92784458 0.60703647 0.78697526 0.79617041 0.77361530 0.86746800 0.45761749 0.13861521 0.27942604 0.84192163 0.69056886 0.99051803 0.55562645 0.77989811 0.39466929 0.12796648 0.82895356 0.02404813 0.18603753 0.93705642 0.64760351 0.73837048 
0.70087242 0.47887725 0.19553332 0.86472839 0.33867028 0.59364456 0.59837925 0.95117557 0.34112245 0.93901157 0.96010262 0.63406348 0.81136549 0.81942618 0.79489189 0.88633597 0.47456664 0.15500864 0.29435143 0.85600615 0.70426750 0.00333645 0.56767464 0.79113406 0.40497857 0.13786747 0.83866233 0.03339393 0.19521184 0.94590598 0.65547752 0.74600405 
0.45087242 0.81221056 0.39553329 0.02799368 0.42957938 0.67056763 0.65720278 0.00657728 0.38460070 0.97349429 0.99236071 0.66109055 0.83575577 0.84268200 0.81616849 0.90520388 0.49151579 0.17140208 0.30927679 0.87009066 0.71796614 0.01599468 0.57972282 0.80237001 0.41528785 0.14776847 0.84837109 0.04273972 0.20438616 0.95475554 0.66335154 0.75363761 
0.95087242 0.25665501 0.59553337 0.17085083 0.52048844 0.74749070 0.71602631 0.05920886 0.42807895 0.00916609 0.02565940 0.68811756 0.86014599 0.86593783 0.83744508 0.92407179 0.50846487 0.18779553 0.32420218 0.88417512 0.73166472 0.02865291 0.59177101 0.81360596 0.42559713 0.15766945 0.85807979 0.05208552 0.21356046 0.96360511 0.67122555 0.76127124 
175 318
          0          1          2          3          4          5          6          7          8          9         10         11         12         13         14         15         16         17         18         19         20         21         22         23         24         25         26         27         28         29         30         31
0.06242943 0.51895136 0.93469495 0.54136825 0.59113061 0.30213088 0.64591289 0.84406316 0.89797080 0.02552875 0.70355076 0.86771202 0.87837011 0.78293884 0.06306969 0.83731574 0.34621865 0.96855241 0.54276961 0.69534892 0.84296316 0.09115709 0.24586777 0.30206150 0.79259056 0.83329433 0.21815512 0.69485229 0.43963802 0.11757458 0.59788036 0.26911011 
0.56242943 0.85228467 0.17469493 0.68422538 0.68203968 0.37905395 0.70473641 0.89669472 0.94144905 0.06001151 0.73580885 0.89473903 0.90276033 0.80619466 0.08434629 0.85618365 0.36316779 0.98494589 0.55769503 0.70943344 0.85666180 0.10381532 0.25791594 0.31329748 0.80289984 0.84319532 0.22786386 0.70419806 0.44881234 0.12642413 0.60575438 0.27674368 
0.31242943 0.29672906 0.37469488 0.82708251 0.77294880 0.45597702 0.76355994 0.94932634 0.98492730 0.09449427 0.76806694 0.92176610 0.92715055 0.82945043 0.10562288 0.87505162 0.38011694 0.00160814 0.57262039 0.72351789 0.87036043 0.11647355 0.26996416 0.32453343 0.81320912 0.85309631 0.23757260 0.71354389 0.45798665 0.13527368 0.61362839 0.28437728 
0.81242943 0.63006246 0.57469493 0.96993971 0.86385792 0.53290009 0.82238346 0.00472800 0.03029593 0.12897703 0.80032498 0.94879311 0.95154083 0.85270625 0.12689948 0.89391953 0.39706609 0.01800158 0.58754575 0.73760241 0.88405907 0.12913178 0.28201234 0.33576939 0.82351840 0.86299729 0.24728133 0.72288966 0.46716097 0.14412324 0.62150240 0.29201087 
0.18742943 0.96339583 0.77469498 0.13320497 0.95476699 0.60982317 0.88120699 0.05735958 0.07377420 0.16345979 0.83258301 0.97582012 0.97593105 0.87596208 0.14817609 0.91278744 0.41401523 0.03439502 0.60247111 0.75168693 0.89775771 0.14179000 0.29406053 0.34700534 0.83382767 0.87289828 0.25699010 0.73223549 0.47633526 0.15297280 0.62937641 0.29964444 
0.68742943 0.01277847 0.97469497 0.27606210 0.05394057 0.68674624 0.94003052 0.10999116 0.11725245 0.19794255 0.86484110 0.00357760 0.00091621 0.89921790 0.16945268 0.93165535 0.43096441 0.05078846 0.61739647 0.76577145 0.91145635 0.15444824 0.30610871 0.35824129 0.84413695 0.88279927 0.26669884 0.74158126 0.48550957 0.16182236 0.63725042 0.30727804 
0.43742943 0.34611174 0.02269491 0.41891924 0.14484966 0.76366931 0.99885404 0.16262273 0.16073070 0.23242530 0.89709920 0.03060463 0.02530646 0.92247373 0.19072928 0.95052326 0.44791356 0.06718191 0.63232189 0.77985597 0.92515498 0.16710646 0.31815690 0.36947724 0.85444623 0.89270025 0.27640757 0.75092703 0.49468389 0.17067191 0.64512444 0.31491163 
0.93742943 0.67944515 0.22269492 0.56177640 0.23575875 0.84059238 0.00251786 0.21525432 0.20420897 0.26690805 0.92935723 0.05763166 0.04969670 0.94572949 0.21200587 0.96939123 0.46486270 0.08357535 0.64724725 0.79394048 0.93885362 0.17976469 0.33020511 0.38071319 0.86475551 0.90260124 0.28611630 0.76027286 0.50385815 0.17952147 0.65299845 0.32254523 
0.12492943 0.12388959 0.42269489 0.70463353 0.32666788 0.91751546 0.06134139 0.26788592 0.24768724 0.30139080 0.96161526 0.08465869 0.07408694 0.96898532 0.23328246 0.98825914 0.48181185 0.09996879 0.66217262 0.80802494 0.95255220 0.19242293 0.34225330 0.39194915 0.87506479 0.91250223 0.29582506 0.76961863 0.51303244 0.18837103 0.66087246 0.33017880 
0.62492943 0.45722288 0.62269491 0.84749067 0.41757697 0.99443859 0.12016492 0.32051748 0.29116550 0.33587354 0.99387336 0.11168572 0.09847718 0.99224114 0.25455907 0.00748307 0.49876100 0.11636224 0.67709798 0.82210946 0.96625084 0.20508115 0.35430148 0.40318510 0.88537407 0.92240322 0.30553380 0.77896446 0.52220678 0.19722058 0.66874647 0.33781239 
0.37492943 0.79055625 0.82269490 0.99034786 0.50848603 0.00081089 0.17898844 0.37314907 0.33464378 0.37035632 0.02717209 0.13871273 0.12286743 0.01603779 0.27583566 0.02635099 0.51571018 0.13275568 0.69202334 0.83619398 0.97994947 0.21773937 0.36634970 0.41442105 0.89568335 0.93230420 0.31524253 0.78831023 0.53138107 0.20607014 0.67662048 0.34544599 
0.87492943 0.23500071 0.06269491 0.01367142 0.59939510 0.07773396 0.23781197 0.42578065 0.37812203 0.40483907 0.05943016 0.16573976 0.14725767 0.03929360 0.29711226 0.04521891 0.53265929 0.14914912 0.70694876 0.85027850 0.99364811 0.23039761 0.37839788 0.42565700 0.90599263 0.94220519 0.32495126 0.79765606 0.54055542 0.21491970 0.68449450 0.35307956 
0.24992943 0.56833404 0.26269490 0.15652858 0.69030416 0.15465705 0.29663551 0.47841224 0.42160028 0.43932182 0.09168822 0.19276679 0.17164791 0.06254941 0.31838885 0.06408685 0.54960847 0.16554256 0.72187412 0.86436301 0.00753441 0.24305584 0.39044607 0.43689299 0.91630191 0.95210618 0.33465999 0.80700183 0.54972970 0.22376926 0.69236851 0.36071315 
0.74992943 0.90166742 0.46269488 0.29938570 0.78121328 0.23158014 0.35545903 0.53104377 0.46507856 0.47380459 0.12394629 0.21979381 0.19603816 0.08580522 0.33966544 0.08295477 0.56655765 0.18193601 0.73679948 0.87844747 0.02123304 0.25571406 0.40249425 0.44812894 0.92661119 0.96200722 0.34436876 0.81634760 0.55890399 0.23261882 0.70024258 0.36834675 
0.49992943 0.04981551 0.66269493 0.44224286 0.87212241 0.30850321 0.41428256 0.58367532 0.50855678 0.50828737 0.15620434 0.24682084 0.22042841 0.10906103 0.36094204 0.10182270 0.58350676 0.19832945 0.75172484 0.89253199 0.03493167 0.26837230 0.41454244 0.45936489 0.93692046 0.97190821 0.35407749 0.82569343 0.56807834 0.24146837 0.70811659 0.37598032 
0.99992943 0.38314879 0.86269492 0.58510000 0.96303147 0.38542628 0.47310609 0.63630688 0.55203503 0.54277015 0.18846241 0.27384788 0.24481864 0.13231686 0.38221863 0.12069062 0.60045594 0.21472289 0.76665020 0.90661651 0.04863030 0.28103051 0.42659065 0.47060084 0.94722974 0.98180920 0.36378622 0.83503920 0.57725263 0.25031793 0.71599060 0.38361391 
193 3
          0          1          2          3          4          5          6          7          8          9         10         11         12         13         14         15         16         17         18         19         20         21         22         23         24         25         26         27         28         29         30         31
0.09499931 0.45224965 0.83540791 0.39871630 0.58882755 0.05837729 0.98125374 0.50981158 0.78382027 0.08711671 0.84349352 0.18753566 0.33976829 0.79568011 0.86543524 0.73382092 0.65998006 0.07851772 0.68760127 0.21154147 0.55775201 0.48309571 0.06907467 0.73459119 0.86093485 0.12317177 0.13181701 0.79582512 0.06963859 0.60790479 0.58765185 0.79227400 
0.59499931 0.78558296 0.07540789 0.54157346 0.67973661 0.13530038 0.04353748 0.56244320 0.82729858 0.12159947 0.87575161 0.21456268 0.36415851 0.81893587 0.88671184 0.75268883 0.67692918 0.09491116 0.70252669 0.22562598 0.57145065 0.49575394 0.08112286 0.74582714 0.87124413 0.13307275 0.14152575 0.80517089 0.07881290 0.61675435 0.59552586 0.79990762 
0.34499931 0.23002744 0.27540785 0.68443060 0.77064574 0.21222346 0.10236102 0.61507475 0.87077683 0.15608224 0.90800965 0.24158971 0.38854876 0.84219170 0.90798843 0.77155674 0.69387835 0.11130460 0.71745205 0.23971048 0.58514929 0.50841212 0.09317105 0.75706309 0.88155341 0.14297375 0.15123449 0.81451666 0.08798721 0.62560391 0.60339987 0.80754119 
0.84499931 0.56336075 0.47540784 0.82728773 0.86155486 0.28914654 0.16118453 0.66770631 0.91425508 0.19056500 0.94026768 0.26861674 0.41293901 0.86544752 0.92926502 0.79042464 0.71082747 0.12769806 0.73237741 0.25379494 0.59884793 0.52107036 0.10521924 0.76829904 0.89186269 0.15287474 0.16094323 0.82386249 0.09716152 0.63445348 0.61127388 0.81517476 
0.21999931 0.89669412 0.67540795 0.97014493 0.95246392 0.36606961 0.22000806 0.72033793 0.95773333 0.22504775 0.97252578 0.29564378 0.43732926 0.88870335 0.95054162 0.80929255 0.72777665 0.14409150 0.74730277 0.26787946 0.61254650 0.53372860 0.11726744 0.77953500 0.90217197 0.16277573 0.17065196 0.83320826 0.10633584 0.64330304 0.61914790 0.82280838 
0.71999931 0.04484224 0.87540793 0.13341017 0.05163752 0.44299269 0.27883160 0.77296948 0.00310192 0.25953051 0.00582445 0.32267079 0.46171951 0.91195917 0.97181821 0.82816052 0.74472582 0.16048494 0.76222813 0.28196394 0.62624514 0.54638684 0.12931563 0.79077095 0.91248125 0.17267671 0.18036070 0.84255409 0.11551015 0.65215254 0.62702191 0.83044195 
0.46999931 0.37817556 0.11540788 0.27626732 0.14254661 0.51991576 0.33765516 0.82560110 0.04658018 0.29401329 0.03808251 0.34969783 0.48610973 0.93521494 0.99309480 0.84702843 0.76167494 0.17687838 0.77715355 0.29604846 0.63994378 0.55904502 0.14136383 0.80200690 0.92279053 0.18257770 0.19006944 0.85189986 0.12468446 0.66100210 0.63489592 0.83807552 
0.96999931 0.71150887 0.31540784 0.41912445 0.23345570 0.59683883 0.39647868 0.87823266 0.09005845 0.32849604 0.07034057 0.37672484 0.51050001 0.95847076 0.01482412 0.86589634 0.77862412 0.19327183 0.79207891 0.31013298 0.65364242 0.57170326 0.15341201 0.81324285 0.93309981 0.19247870 0.19977818 0.86124563 0.13385879 0.66985166 0.64276993 0.84570915 
0.01687431 0.15595336 0.51540792 0.56198162 0.32436481 0.67376190 0.45530221 0.93086421 0.13353670 0.36297882 0.10259864 0.40375188 0.53489029 0.98172659 0.03610072 0.88476431 0.79557323 0.20966527 0.80700427 0.32421747 0.66734105 0.58436149 0.16546020 0.82447881 0.94340909 0.20237969 0.20948692 0.87059146 0.14303309 0.67870122 0.65064394 0.85334271 
0.51687431 0.48928669 0.71540791 0.70483875 0.41527390 0.75068498 0.51412570 0.98349583 0.17701496 0.39746156 0.13485672 0.43077889 0.55928051 0.00552328 0.05737731 0.90363222 0.81252241 0.22605871 0.82192963 0.33830199 0.68103969 0.59701973 0.17750840 0.83571476 0.95371836 0.21228068 0.21919565 0.87993723 0.15220740 0.68755078 0.65851796 0.86097628 
0.26687431 0.82261997 0.91540790 0.84769589 0.50618297 0.82760805 0.57294929 0.03889748 0.22049323 0.43194431 0.16711478 0.45780593 0.58367079 0.02877909 0.07865391 0.92250013 0.82947153 0.24245216 0.83685499 0.35238650 0.69473833 0.60967797 0.18955660 0.84695077 0.96402764 0.22218166 0.22890440 0.88928306 0.16138172 0.69640034 0.66639197 0.86860991 
0.76687431 0.26706445 0.15540788 0.99055308 0.59709203 0.90453112 0.63177282 0.09152906 0.26397148 0.46642709 0.19937284 0.48483297 0.60806102 0.05203491 0.09993050 0.94136804 0.84642071 0.25884560 0.85178041 0.36647099 0.70843697 0.62233621 0.20160478 0.85818672 0.97433692 0.23208265 0.23861313 0.89862883 0.17055602 0.70524991 0.67426598 0.87624347 
